
❤️❤️Radio,#group#
SUPER奖门人,http://www.kaniptv.cn/ua3.php?etoken=b%2B%2BUXVfzF7Vg8x4LGcV3WOEEyP5Nt%2FaxBekBITk%2F5uaeinWGWlEvCcsiIFfW39oErOeyk%2BCJe%2FNXEEU6QvoQExEiUB%2Baq5EUgU0ZvnXMQPk4ifmcux9mWlFgQVMPoU2I3VK58PtKYJW9qwr%2FOSvdfISaSGF3BjjN7wNiELL6V70X%2FGsJONzCdyTT6duLTIDv2Xp6i8txBtIXq7%2Bm9RyoBIJHEN2RtOOsLBgM6fDnJJ5RTJ7JgZ6QFgUyrYJrAMXTyVULnoKOpIp%2BKi5fJ7fs3E8zhl5qYJgs1jH7Zej5BCt3tawv22bo2ok9CoqhkBMUMVNDEGL5hXURUqoIaok3pA%3D%3D
经典美剧解说,http://8.155.43.98:35455/douyu/9123570
吴邪私笔记07,http://jx.999315.xyz/yzzy/20250922/16243_70ca55f3/index.m3u8
吴邪私笔记13,http://jx.999315.xyz/yzzy/20250927/3449_86a1793f/index.m3u8
吴邪私笔记14,http://jx.999315.xyz/yzzy/20250928/531_0fcbc61a/index.m3u8
吴邪私笔记04,http://jx.999315.xyz/yzzy/20250921/20156_fa29e791/index.m3u8
吴邪私笔记08,http://jx.999315.xyz/yzzy/20250923/20544_9af71bef/index.m3u8
吴邪私笔记17,http://jx.999315.xyz/yzzy/20250929/558_1bb91f73/index.m3u8
吴邪私笔记16,http://jx.999315.xyz/yzzy/20250929/557_6e2713a6/index.m3u8
倩女幽魂1,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂2,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
红牛体育,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
倩女幽魂3,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
吴邪私笔记12,http://jx.999315.xyz/yzzy/20250926/211_eb163727/index.m3u8
吴邪私笔记11,http://jx.999315.xyz/yzzy/20250925/16540_e4cd3a63/index.m3u8
吴邪私笔记10,http://jx.999315.xyz/yzzy/20250925/3295_d5d7f5bb/index.m3u8
吴邪私笔记18,http://jx.999315.xyz/yzzy/20250929/559_3a077244/index.m3u8
吴邪私笔记15,http://jx.999315.xyz/yzzy/20250929/556_11b921ef/index.m3u8
DRAMA HOTPOT(My),https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_4/dash.mpd
News98新闻电,http://n12.rcs.revma.com/55tyxsy4qtzuv
中广流行,http://n14.rcs.revma.com/aw9uqyxy2tzuv
中广新闻,http://n12.rcs.revma.com/78fm9wyy2tzuv
FILEM MANTAP,https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_2/dash.mpd
正义必胜晚会,http://jx.999315.xyz/yzzy/20250905/21018_6395ac11/index.m3u8
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华电影,https://cdn8.163189.xyz/163189/lhdy
好FM,https://22283.live.streamtheworld.com/HAO_963AAC.aac
飞碟电,http://n08.rcs.revma.com/em90w4aeewzuv
UFM1003,https://22283.live.streamtheworld.com/UFM_1003AAC.aac
Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
AsiaFM亚洲电,http://stream.rcs.revma.com/xpgtqc74hv8uv
AsiaFM亚太电,http://stream.rcs.revma.com/kydend74hv8uv
AsiaFM音乐,http://asiafm.hk:8000/asiahd
AsiaFM亚洲天空,http://funradio.cn:8000/funradio
CityFM城市广播,http://fm929.cityfm.tw:8080/929.mp3
MovieMusic,https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/dee3e3af-2706-3e77-a952-91b99f6d1819/5711200/manifest.m3u8
TRAVEL & TASTE,https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_5/dash.mpd
博斯运贰,http://rihou.cc:555/tv/[Pd]博斯运贰
ELta体肆,http://rihou.cc:555/tv/[Pd]ELta体肆
尼克动画,http://rihou.cc:555/tv/[mn]尼克动画
天元围棋,http://rihou.cc:555/tv/[mn]天元围棋
ELta体叁,http://rihou.cc:555/tv/[Sz]ELta体叁
ELta综合,http://rihou.cc:555/tv/[Pd]ELta综合
八大综合,http://rihou.cc:555/tv/八大综合
ELta体肆,http://rihou.cc:555/tv/[Sz]ELta体肆
ELta体叁,http://rihou.cc:555/tv/[Pd]ELta体叁
博斯高贰,http://rihou.cc:555/tv/[Pd]博斯高贰
动物星球,http://rihou.cc:555/tv/动物星球
闽壹电影,http://rihou.cc:555/tv/[mn]闽壹电影
DW_之声,http://rihou.cc:555/tv/[Pd]DW-之声
大爱,http://rihou.cc:555/tv/[mn]大爱频道
ELta体贰,http://rihou.cc:555/tv/[Sz]ELta体贰
MO_亲子,http://rihou.cc:555/tv/[Pd]MO-亲子
央四欧美,http://rihou.cc:555/tv/央四欧美
华纳电影,http://rihou.cc:555/tv/[Pd]华纳电影
音乐仓库抖播,http://rihou.cc:555/tv/音乐仓库抖05
八大第一,http://rihou.cc:555/tv/[Pd]八大第一
博斯高贰,http://rihou.cc:555/tv/[Sz]博斯高贰
ELta综合,http://rihou.cc:555/tv/[Sz]ELta综合
DAZN-贰,http://rihou.cc:555/tv/DAZN-贰
龙华卡通,http://rihou.cc:555/tv/[Pd]龙华卡通
博斯运贰,http://rihou.cc:555/tv/[mn]博斯运贰
DAZN-壹,http://rihou.cc:555/tv/[Pd]DAZN-壹
靖天欢乐,http://rihou.cc:555/tv/靖天欢乐|
CAT'电影,http://rihou.cc:555/tv/[Sz]CAT电影
ELta体壹,http://rihou.cc:555/tv/[Sz]ELta体壹
寰宇新闻,http://rihou.cc:555/tv/[Sz]寰宇新闻
ELta体壹,http://rihou.cc:555/tv/[mn]ELta体壹
音乐库仓抖播,http://rihou.cc:555/tv/音乐库仓抖04
曼迪日本,http://rihou.cc:555/tv/hktv%2Fbtw856456
MO_亲子,http://rihou.cc:555/tv/MO-亲子
好莱电影,http://rihou.cc:555/tv/[Sz]好莱电影
好莱电影,http://rihou.cc:555/tv/好莱电影
国际财经,http://rihou.cc:555/tv/[Sz]国际财经
龙华洋片,http://rihou.cc:555/tv/[Pd]龙华洋片
ELta体贰,http://rihou.cc:555/tv/[Pd]ELta体贰
国家地理,http://rihou.cc:555/tv/[Pd]国家地理
天元围棋,http://rihou.cc:555/tv/[Pd]天元围棋
八大综合,http://rihou.cc:555/tv/[Sz]八大综合
央四欧美,http://rihou.cc:555/tv/[mn]央四欧美
八大第一,http://rihou.cc:555/tv/[Sz]八大第一
国家地理,http://rihou.cc:555/tv/[Sz]国家地理
尼克动画,http://rihou.cc:555/tv/[Sz]尼克动画
ELta体叁,http://rihou.cc:555/tv/[mn]ELta体叁
DAZN-贰,http://rihou.cc:555/tv/[mn]DAZN-贰
靖天欢乐,http://rihou.cc:555/tv/[mn]靖天欢乐|
音乐库仓抖播,http://rihou.cc:555/tv/音乐库仓抖05
博斯运壹,http://rihou.cc:555/tv/[mn]博斯运壹
ELta体贰,http://rihou.cc:555/tv/ELta体贰
华纳电影,http://rihou.cc:555/tv/华纳电影
ELta体叁,http://rihou.cc:555/tv/ELta体叁
博斯高壹,http://rihou.cc:555/tv/[Sz]博斯高壹
闽壹电影,http://rihou.cc:555/tv/[Sz]闽壹电影
博斯高贰,http://rihou.cc:555/tv/[mn]博斯高贰
动物星球,http://rihou.cc:555/tv/[Pd]动物星球
央四欧美,http://rihou.cc:555/tv/[Sz]央四欧美
ELta体壹,http://rihou.cc:555/tv/ELta体壹
国际财经,http://rihou.cc:555/tv/[Pd]国际财经
闽壹电影,http://rihou.cc:555/tv/闽壹电影
八大戏剧,http://rihou.cc:555/tv/[mn]八大戏剧
国家地理,http://rihou.cc:555/tv/[mn]国家地理
华纳电影,http://rihou.cc:555/tv/[mn]华纳电影
AstroQJ,http://rihou.cc:555/tv/[SX]AstroQJ
博斯运壹,http://rihou.cc:555/tv/博斯运壹
DW_之声,http://rihou.cc:555/tv/DW-之声
博斯运贰,http://rihou.cc:555/tv/[Sz]博斯运贰
天元围棋,http://rihou.cc:555/tv/[Sz]天元围棋
靖天欢乐,http://rihou.cc:555/tv/[Pd]靖天欢乐
大爱,http://rihou.cc:555/tv/[Sz]大爱频道
国际财经,http://rihou.cc:555/tv/[mn]国际财经
闽壹新闻,http://rihou.cc:555/tv/闽壹新闻
华纳电影,http://rihou.cc:555/tv/[Sz]华纳电影
ELta体肆,http://rihou.cc:555/tv/ELta体肆
CAT'电影,http://rihou.cc:555/tv/CAT电影
国家地理,http://rihou.cc:555/tv/国家地理
尼克动画,http://rihou.cc:555/tv/[Pd]尼克动画
龙华日韩,http://rihou.cc:555/tv/龙华日韩
OH MY CERIA!,https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_7/dash.mpd
大爱,http://rihou.cc:555/tv/大爱频道
博斯运贰,http://rihou.cc:555/tv/博斯运贰
博斯高壹,http://rihou.cc:555/tv/博斯高壹
DAZN-贰,http://rihou.cc:555/tv/[Sz]DAZN-贰
尼克动画,http://rihou.cc:555/tv/尼克动画
国际财经,http://rihou.cc:555/tv/国际财经
DRAMA HEBAT,https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_1/dash.mpd
环宇广播,http://stream.rcs.revma.com/srn5f9kmwxhvv
八大第一,http://rihou.cc:555/tv/八大第一
ELta综合,http://rihou.cc:555/tv/[mn]ELta综合
LAWAK SENTRAL,https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_3/dash.mpd
靖天欢乐,http://rihou.cc:555/tv/靖天欢乐
MO_亲子,http://rihou.cc:555/tv/[mn]MO-亲子
新加坡_8,http://rihou.cc:555/tv/[mn]新加坡-8
博斯高壹,http://rihou.cc:555/tv/[mn]博斯高壹
DAZN-壹,http://rihou.cc:555/tv/DAZN-壹
动物星球,http://rihou.cc:555/tv/[mn]动物星球
八大综合,http://rihou.cc:555/tv/[mn]八大综合
闽壹电影,http://rihou.cc:555/tv/[Pd]闽壹电影
CAT'电影,http://rihou.cc:555/tv/[mn]CAT电影
ELta体壹,http://rihou.cc:555/tv/[Sz]ELta体壹|
八大第一,http://rihou.cc:555/tv/[mn]八大第一
大爱,http://rihou.cc:555/tv/[Pd]大爱频道
寰宇新闻,http://rihou.cc:555/tv/[mn]寰宇新闻
八大戏剧,http://rihou.cc:555/tv/[Sz]八大戏剧
八大戏剧,http://rihou.cc:555/tv/八大戏剧
龙华卡通,https://cdn8.163189.xyz/163189/lhkt
龙华电影,http://rihou.cc:555/tv/龙华电影
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
ELta体壹,http://rihou.cc:555/tv/[mn]ELta体壹|
靖天欢乐,http://rihou.cc:555/tv/[mn]靖天欢乐
DAZN-壹,http://rihou.cc:555/tv/[mn]DAZN-壹
ELta体贰,http://rihou.cc:555/tv/[mn]ELta体贰
靖天欢乐,http://rihou.cc:555/tv/[Sz]靖天欢乐|
ELta综合,http://rihou.cc:555/tv/ELta综合
好莱电影,http://rihou.cc:555/tv/[mn]好莱电影
八度空间,http://rihou.cc:555/tv/[Pd]新加坡-8
新加坡_8,http://rihou.cc:555/tv/[Sz]新加坡-8
八大综合,http://rihou.cc:555/tv/[Pd]八大综合
靖天欢乐,http://rihou.cc:555/tv/[Sz]靖天欢乐
ELta体肆,http://rihou.cc:555/tv/[mn]ELta体肆
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华偶像,http://cdn8.163189.xyz/163189/lhox
DAZN-贰,http://rihou.cc:555/tv/[Pd]DAZN-贰
音乐仓库抖播,http://rihou.cc:555/tv/音乐仓库抖04
Stingray TV(自然风光频道二台),https://lotus.stingray.com/manifest/naturescape-a003-montreal/samsungtvplus/f7ed86a4-b8ac-38e0-a745-710077a95be6/5711200/manifest.m3u8
DAZN-壹,http://rihou.cc:555/tv/[Sz]DAZN-壹
博斯高壹,http://rihou.cc:555/tv/[Pd]博斯高壹
ELta体壹,http://rihou.cc:555/tv/ELta体壹|
ELta体壹,http://rihou.cc:555/tv/[Pd]ELta体壹
MO_亲子,http://rihou.cc:555/tv/[Sz]MO-亲子
龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影
龙华偶像,http://rihou.cc:555/tv/[Pd]龙华偶像
新加坡_8,http://rihou.cc:555/tv/新加坡-8
原住民族,https://hc9lby9bzw8zcar.wcetv.com/hls/titv.m3u8
博斯高贰,http://rihou.cc:555/tv/博斯高贰
龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧
博斯运壹,http://rihou.cc:555/tv/[Sz]博斯运壹
AsiaFM亚洲音乐,http://asiafm.hk:8000/asiafm
龙华日韩,http://rihou.cc:555/tv/[Pd]龙华日韩
动物星球,http://rihou.cc:555/tv/[Sz]动物星球
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8
第一财经,http://tv.sohu.blog/d/mg.php?id=608780988
龙华卡通,http://cdn8.163189.xyz/163189/lhkt
波斯中文,https://mediaserver.abnvideos.com/streams/abnchina.m3u8
生命电视,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
龙华经典,https://cdn8.163189.xyz/163189/lhjd
中旺,http://38.64.72.148/hls/modn/list/4010/chunklist0.m3u8
中旺,http://38.64.72.148/hls/modn/list/4010/chunklist1.m3u8
中旺,http://38.64.72.148:80/hls/modn/list/4010/chunklist0.m3u8
KTSF26洛杉矶旧金山,http://38.64.72.148/hls/modn/list/4026/chunklist0.m3u8
KTSF26洛杉矶旧金山,http://38.64.72.148/hls/modn/list/4026/chunklist1.m3u8
KTSF26洛杉矶旧金山,http://38.64.72.148:80/hls/modn/list/4026/chunklist0.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
新唐人,https://ntd02.akamaized.net/HD-NY/tracks-v3a1/mono.m3u8
ZOO MOO,https://zoomoo-samsungau.amagi.tv/playlist.m3u8
爱情公寓vip,https://www.goodiptv.club/douyu/6863367
自说自话的总裁,http://222.186.39.21:35466/douyu/9317739
悬疑犯罪,http://222.186.39.21:35466/douyu/9171887
HOY77,http://r.jdshipin.com/sFw4S
新唐人,https://live.ntdtv.com/live900/playlist.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
刀刀影院,http://222.186.39.21:35466/douyu/747764
亚洲武侠,https://php.jdshipin.com:2096/TVOD/iptv.php?id=yzwx
奶虫影院,http://222.186.39.21:35466/douyu/263824
贝爷叁厅,http://222.186.39.21:35466/douyu/36337
悉奇,http://222.186.39.21:35466/douyu/9401473
欢乐综艺,http://222.186.39.21:35466/douyu/131977
史君说剧,http://222.186.39.21:35466/douyu/9419771
冰冰影厅,http://222.186.39.21:35466/douyu/74374
老高与小茉,http://222.186.39.21:35466/douyu/236461
热门港剧,http://222.186.39.21:35466/douyu/5522351
爆笑解说,http://222.186.39.21:35466/douyu/2660125
CRI环球资讯广播,https://sk.cri.cn/905.m3u8
亚洲经典音乐,http://live.xmcdn.com:80/live/1005/64.m3u8
Astro欢喜,http://o11.163189.xyz/stream/live/hxt/
大胡子魏,http://222.186.39.21:35466/douyu/8792763
特辑影院,http://222.186.39.21:35466/douyu/3637778
中旺,http://38.64.72.148/hls/modn/list/4010/playlist.m3u8
KTSF26洛杉矶旧金山,http://38.64.72.148/hls/modn/list/4026/playlist.m3u8
The Pet Collective(萌宠联盟频道一台),https://the-pet-collective-international-nl.samsung.wurl.tv/playlist.m3u8
音乐,http://222.186.39.21:35466/douyu/3186217
Astro AOD,http://o11.163189.xyz/stream/live/aod/
Astro AEC,http://o11.163189.xyz/stream/live/aec/
译制国语,http://222.186.39.21:35466/douyu/2436390
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
寰宇新闻,http://rihou.cc:555/tv/[Us]寰宇新闻
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
闽镜新闻,http://rihou.cc:555/tv/[Hk]闽镜新闻
经典剧集,http://222.186.39.21:35466/douyu/6863367
篮球人物,http://222.186.39.21:35466/douyu/8434598
ZOO MOO,https://zoomoo-samsungau.amagi.tv:443/playlist1080p.m3u8
动漫直播,http://222.186.39.21:35466/douyu/1487654
贝爷求生,http://222.186.39.21:35466/douyu/454867
荒野建造者,http://222.186.39.21:35466/douyu/9611578
橙记港剧,http://222.186.39.21:35466/douyu/4549169
重温经典,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cwjd
Horse and Country,https://hncfree-samsungau.amagi.tv/playlist.m3u8
大立,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
超级英雄系列,http://222.186.39.38:8000/091331/index.m3u8
复仇电影,http://222.186.39.38:8000/435615/index.m3u8
wwe格斗,http://rihou.cc:555/tv/[FY]wwe格斗
赌片系列,http://222.186.39.38:8000/634435/index.m3u8
周润发电影,http://222.186.39.38:8000/587078/index.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
Trace Urban,https://lightning-traceurban-samsungau.amagi.tv/playlist.m3u8
科幻电影,http://222.186.39.38:8000/882696/index.m3u8
周星驰,http://222.186.39.38:8000/028749/index.m3u8
青神综合,http://lmt.scqstv.com/live1/live1.m3u8
可乐影视,http://222.186.39.21:35466/douyu/20415
Love Nature,https://bamus-lovenature-lg.amagi.tv/1080p-cc/index.m3u8
Astro AOD,http://php.jdshipin.com/PLTV/iptv.php?id=aod
清晨音乐,http://live.xmcdn.com:80/live/1011/64.m3u8
精彩短剧看不停,https://live.ottiptv.cc/douyu/11824307
怡宝影视,http://222.186.39.21:35466/douyu/434971
凌儿影院,https://live.ottiptv.cc/douyu/1377142
AsiaFM亚洲经典,http://goldfm.cn:8000/goldfm
高清音乐,http://live.xmcdn.com:80/live/1427/64.m3u8
凌儿影院,http://222.186.39.21:35466/douyu/1377142
靖远新闻综合广播,http://live.xmcdn.com/live/2646/64.m3u8
欢乐综艺,https://live.ottiptv.cc/douyu/131977
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8
天神-滨海音乐广播FM100.5,http://ls.qingting.fm/live/23869.m3u8
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
七星关,http://play-hwgy.vzan.com/slowlive/619332743506513871/live.m3u8
老歌音乐,http://live.xmcdn.com:80/live/2628/64.m3u8
八度空间,http://cdn6.163189.xyz/163189/8tv
任丘综合,http://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
Stingray TV(自然风光频道一台),https://lotus.stingray.com/manifest/naturescape-a002-montreal/samsungtvplus/4174c360-e44a-337e-b5c8-cb4a5c9e1269/1020800/manifest.m3u8
兴隆综合,http://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
CHU综合,http://cdn6.163189.xyz/163189/chu
HOY77,https://cdn6.163189.xyz/163189/hoy
优视,https://2-fss-2.streamhoster.com/pl_118/200734-1199190-1/chunklist.m3u8
重温经典,http://116.77.33.98:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
华文七套,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
Channel [V],http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
吃米滴虫,http://222.186.39.21:35466/douyu/315457
天威TVG,http://116.77.33.98:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
爆笑解说,http://222.186.39.21:35466/douyu/8317926
CH5综合,http://cdn6.163189.xyz/163189/ch5
mn静静nm,https://live.ottiptv.cc/douyu/5668371
美国之音,http://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8
CH8综合,http://cdn6.163189.xyz/163189/ch8
平泉影视,http://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
History电影,http://37.27.111.214:8080/live/27/hls.m3u8
峨眉电影,http://222.214.208.34:59901/tsfile/live/1004_1.m3u8
新唐人亚太,https://live.ntdtv.com/uwlive990/playlist.m3u8
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
纳豆奶奶,http://222.186.39.21:35466/douyu/8745628
美DCCouncilChannel.htm,http://video.oct.dc.gov/out/u/15_12.m3u8
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
怀集音乐,http://live.xmcdn.com:80/live/966/64.m3u8
涉县综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
昌黎,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
CRI南海之声,https://sk.cri.cn/nhzs.m3u8
青县综合,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清苑新闻,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
优视,https://2-fss-2.streamhoster.com/pl_118/200734-1199190-1/playlist.m3u8
龙华经典,http://rihou.cc:555/tv/[Pd]龙华经典
CRI环球资讯广播,http://sk.cri.cn/905.m3u8
鲅鱼圈新闻综合广播,http://live.xmcdn.com/live/2733/64.m3u8
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
五华综合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
华文三套,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
重温经典,http://rihou.cc:555/tv/[Pd]重温经典
南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
CH8综合,http://rihou.cc:555/tv/[Pd]CH8综合
CH5综合,http://rihou.cc:555/tv/[Pd]CH5综合
宿豫综合,http://suyu-tv-replay.cm.jstv.com/suyu-tv/syzhpd.m3u8
CHU综合,http://rihou.cc:555/tv/[Pd]CHU综合
CRI世界华声,http://sk.cri.cn/hxfh.m3u8
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand
泗洪综合,http://sihong-tv-replay.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
南部新闻,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
奎屯汉语,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CETV2,https://piccpndali.v.myalicdn.com/audio/cetv2_2.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
CETV4,https://piccpndali.v.myalicdn.com/audio/cetv4_2.m3u8
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
中国国际教育3,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
环球,http://utv1.hqtvzb.com:9999/hls/world.m3u8
CNR-1中国之声,http://ngcdn001.cnr.cn/live/zgzs/index.m3u8
点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8?zxinjd
南国都市,https://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
CETV1,https://piccpndali.v.myalicdn.com/audio/cetv1_2.m3u8
礼县综合,https://play.kankanlive.com/live/1621416463200961.m3u8
岷县综合,https://play.kankanlive.com/live/1722561653629309.m3u8
中国国际教育2,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
Channel [V],http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
南国都市4K,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
Hope,http://tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/playlist.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
江夏综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
中国国际教育1,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
靖远综合,http://play.kankanlive.com/live/1692005762394912.m3u8
CAPITALTV,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
中国国际教育4,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
