
❤️歌曲,#genre#
CCTV9,https://stream1.freetv.fun/42ec063601b24e5ddb24832e5f5d56c71ca4d52922d298be84bbc21aa7429280.m3u8
CCTV11,https://stream1.freetv.fun/522d8760b9c0e8172aefbf6b1aac7030daf6f613fabce8b1d00a15416ad0b052.m3u8

卫视频道,#genre#
东南卫视,https://stream1.freetv.fun/70abcb0b881539f6eca28137e803ff5f7ec964873f03cbb563f5dd595940ab2c.m3u8
北京卫视,https://stream1.freetv.fun/a2b77b13f92531d7d4caf730dc6335d64bf721447832027bbc45fc614c5a3d64.m3u8
海南卫视,https://stream1.freetv.fun/6a69e26ab19372df3a064eaf2abc2047cb47c0ad16e3fdb15484aa90947248bd.m3u8
深圳卫视,https://stream1.freetv.fun/b3c40496fe966efbda4eabce98dd1814fe46f38e98934644e0cd9e318820ffcc.m3u8
广东卫视,https://stream1.freetv.fun/cee5cfaf0047e43df21ed1d00f03bcd3398f730317feabca730b45edfcb9d3bb.m3u8
延边卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=GaMgIY&tk=FgM0vQMejxvG
延边卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hM1OW2&tk=FgM0vQMejxvG
新疆卫视,https://stream1.freetv.fun/2a6fa8f79e18cfe500b59da64583fdc346bbcfd668500473c222950c7a24ce87.m3u8
云南卫视,https://stream1.freetv.fun/44791e60a00a1d5f4377263bbc81e2b4c50cd356967a9cdb8ce05fb6db43d1ea.m3u8
河南卫视,https://stream1.freetv.fun/e10babc946441f86bbf308ed367395e69b2b8f62b684a3ed75bc5adbe4bc3339.m3u8
河南卫视,https://stream1.freetv.fun/e3db1ee2a7e7ad78d43c47c7119f2bbc11eac1b6ebfc47dc0831b0316413f1b6.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8
香港卫视,https://stream1.freetv.fun/ae7eaf28d8610cdc1651ef6a1f7dbb24b49c5a87627d0d881330afaea37a1616.m3u8
香港卫视,https://epg.pw/stream/ad0b854c8dbe94e0e45c618aa5a6da822e8437f77ae84fdf6718423015495aaa.m3u8
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-11.m3u8

https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqing,#genre#
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd#https://liveout.xntv.tv/a65jur/96iln2.m3u8

港澳台,#genre#
凤凰中文,https://stream1.freetv.fun/fe3d3346f748e4ec230691be958aff27e91c225b43b5855685cd1fbe79c56f60.m3u8
凤凰中文,https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-15.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-5.ctv
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-15.ctv
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-17.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-12.ctv
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-11.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-6.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-16.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-3.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-12.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-19.m3u8
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-8.m3u8
凤凰资讯,https://stream1.freetv.fun/bfd140266f0bc1d9689c8cca261521038b45d662a160a3785d45d074b26899c2.m3u8
凤凰资讯,https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8
凤凰资讯,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-23.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-18.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-23.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-25.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-21.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-7.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-16.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-20.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-13.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-1.m3u8
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰香港,https://t.freetv.fun/live/feng-huang-xiang-gang.m3u8
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-6.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-3.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-9.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
凤凰香港,https://haoyunlai.serv00.net/Smartv-1.php?id=hkphoenix_twn
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
TVB翡翠,http://cdn.163189.xyz/live/fct4k/stream.m3u8
TVB明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB明珠,http://r.jdshipin.com/jUx8K
TVB明珠,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23
TVB明珠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB无线新闻,https://cdn6.163189.xyz/163189/wxxw
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
TVB无线新闻,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
TVB无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen.m3u8
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVBS新闻,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
VIUTV,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
Now新闻,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=TkL6PN&tk=SLK5QjnsRiya
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-22.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8
台视新闻,http://222.128.55.152:9080/live/ts.m3u8
台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-4.m3u8
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
中天新闻,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv
中天新闻,https://t.freetv.fun/live/zhong-tian-xin-wen.php
中天新闻,https://t.freetv.fun/live/zhong-tian-xin-wen-1.m3u8
中天新闻,https://t.freetv.fun/live/zhong-tian-xin-wen-3.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
东森美洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156397&extension=ts&play_token=2fQZ7EF20L
东森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-1.m3u8
民视,https://t.freetv.fun/live/min-shi-1.ts
民视,https://t.freetv.fun/live/min-shi-1.php
民视,https://t.freetv.fun/live/min-shi-1-1.ts
民视,https://t.freetv.fun/live/min-shi-3.m3u8
民视影剧,https://t.freetv.fun/live/min-shi-ying-ju.php
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv
民视综艺,https://t.freetv.fun/live/min-shi-zong-yi.php
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
澳门莲花,https://t.freetv.fun/live/ao-men-lian-hua.m3u8
澳门莲花,https://t.freetv.fun/live/ao-men-lian-hua-2.m3u8
澳门莲花,https://t.freetv.fun/live/ao-men-lian-hua-1.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv
东森综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvzhonghe
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-5.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RTHK32,http://cdn.163189.xyz/163189/rthk32
RTHK32,https://t.freetv.fun/live/rthk32.m3u8

体育频道,#genre#
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv

音乐频道,#genre#
治愈•放松「音乐」,https://cdn-3.ttvb.eu.org/huya/21241811
阅读•学习「音乐」,https://cdn-3.ttvb.eu.org/huya/21241813
音乐石榴「音乐」,https://cdn-3.ttvb.eu.org/huya/17091681

游戏频道,#genre#
「B站」CS_2,https://cdn-3.ttvb.eu.org/bilibili/21622811
「B站」JJ斗地主,https://cdn-3.ttvb.eu.org/bilibili/22021983
「B站」QQ飞车•手游,https://cdn-3.ttvb.eu.org/bilibili/21743919
「B站」使命召唤•手游,https://cdn-3.ttvb.eu.org/bilibili/22741849
「B站」无畏契约,https://cdn-3.ttvb.eu.org/bilibili/22908869
「B站」王者荣耀_𝟙,https://cdn-3.ttvb.eu.org/bilibili/55
「B站」王者荣耀_𝟚,https://cdn-3.ttvb.eu.org/bilibili/21654762
「B站」第五人格,https://cdn-3.ttvb.eu.org/bilibili/5555
「B站」绝地求生,https://cdn-3.ttvb.eu.org/bilibili/98
「B站」英雄联盟,https://cdn-3.ttvb.eu.org/bilibili/6
「B站」英雄联盟•手游,https://cdn-3.ttvb.eu.org/bilibili/23138275
「斗鱼」DOTA2,https://cdn-3.ttvb.eu.org/douyu/3811559
「斗鱼」FIFA,https://cdn-3.ttvb.eu.org/douyu/7692166
「斗鱼」JJ斗地主,https://cdn-3.ttvb.eu.org/douyu/488743
「斗鱼」QQ飞车•手游,https://cdn-3.ttvb.eu.org/douyu/5040227
「斗鱼」云顶之弈,https://cdn-3.ttvb.eu.org/douyu/522423
「斗鱼」使命召唤•手游,https://cdn-3.ttvb.eu.org/douyu/9223245
「斗鱼」原神,https://cdn-3.ttvb.eu.org/douyu/10853239
「斗鱼」和平精英,https://cdn-3.ttvb.eu.org/douyu/999
「斗鱼」我的世界,https://cdn-3.ttvb.eu.org/douyu/738878
「斗鱼」无畏契约,https://cdn-3.ttvb.eu.org/douyu/4585645
「斗鱼」梦幻西游·手游,https://cdn-3.ttvb.eu.org/huya/9163712
「斗鱼」永劫无间,https://cdn-3.ttvb.eu.org/huya/9662891
「斗鱼」王者荣耀_𝟙,https://cdn-3.ttvb.eu.org/douyu/1863767
「斗鱼」王者荣耀_𝟚,https://cdn-3.ttvb.eu.org/douyu/1984839
「斗鱼」穿越火线_𝟙,https://cdn-3.ttvb.eu.org/douyu/605964
「斗鱼」穿越火线_𝟚,https://cdn-3.ttvb.eu.org/douyu/5388537
「斗鱼」第五人格,https://cdn-3.ttvb.eu.org/douyu/3226194
「斗鱼」绝地求生,https://cdn-3.ttvb.eu.org/douyu/100
「斗鱼」英雄联盟_𝟙,https://cdn-3.ttvb.eu.org/douyu/288016
「斗鱼」英雄联盟_𝟚,https://cdn-3.ttvb.eu.org/douyu/424559
「斗鱼」街霸,https://cdn-3.ttvb.eu.org/huya/11437
「斗鱼」跑跑卡丁车,https://cdn-3.ttvb.eu.org/douyu/7722576
「斗鱼」跑跑卡丁车•手游,https://cdn-3.ttvb.eu.org/douyu/6672862
「斗鱼」金铲铲之战,https://cdn-3.ttvb.eu.org/douyu/9715241
「虎牙」DOTA2,https://cdn-3.ttvb.eu.org/huya/660118
「虎牙」使命召唤•手游,https://cdn-3.ttvb.eu.org/huya/11718629
「虎牙」和平精英,https://cdn-3.ttvb.eu.org/huya/660006
「虎牙」无畏契约,https://cdn-3.ttvb.eu.org/huya/660679
「虎牙」永劫无间,https://cdn-3.ttvb.eu.org/huya/660115
「虎牙」王者荣耀_𝟙,https://cdn-3.ttvb.eu.org/huya/660002
「虎牙」王者荣耀_𝟚,https://cdn-3.ttvb.eu.org/huya/660164
「虎牙」穿越火线,https://cdn-3.ttvb.eu.org/huya/660101
「虎牙」穿越火线•手游,https://cdn-3.ttvb.eu.org/huya/660102
「虎牙」第五人格,https://cdn-3.ttvb.eu.org/huya/idvesports
「虎牙」绝地求生_𝟙,https://cdn-3.ttvb.eu.org/huya/660004
「虎牙」绝地求生_𝟚,https://cdn-3.ttvb.eu.org/huya/660005
「虎牙」英雄联盟_𝟙,https://cdn-3.ttvb.eu.org/huya/660000
「虎牙」英雄联盟_𝟚,https://cdn-3.ttvb.eu.org/huya/660001
「虎牙」逆战,https://cdn-3.ttvb.eu.org/huya/nsl2021
「虎牙」金铲铲之战,https://cdn-3.ttvb.eu.org/huya/660579

解说频道,#genre#
七龙珠「解说」,https://cdn-3.ttvb.eu.org/huya/25650806
动漫•1「解说」,https://cdn-3.ttvb.eu.org/huya/19757963
恐怖电影「解说」,https://cdn-3.ttvb.eu.org/huya/23419131
止戈电影「解说」,https://cdn-3.ttvb.eu.org/huya/19863777
漫威「解说」,https://cdn-3.ttvb.eu.org/huya/17089779
电影•1「解说」,https://cdn-3.ttvb.eu.org/huya/20289754
电影•2「解说」,https://cdn-3.ttvb.eu.org/huya/24983280
电影•3「解说」,https://cdn-3.ttvb.eu.org/huya/24396428
电视剧•1「解说」,https://cdn-3.ttvb.eu.org/huya/21277391
电视剧•2「解说」,https://cdn-3.ttvb.eu.org/huya/25018873
美剧「解说」,https://cdn-3.ttvb.eu.org/huya/20488841

儿童频道,#genre#
七龙珠「动漫」,https://cdn-3.ttvb.eu.org/huya/11601966
中华小当家,https://cdn-3.ttvb.eu.org/huya/11342413
哆啦A梦「动漫」,https://cdn-3.ttvb.eu.org/huya/11601963
「斗鱼」火影忍者,https://cdn-3.ttvb.eu.org/douyu/1997723
猫和老鼠,https://cdn-3.ttvb.eu.org/huya/11352879
航海王「动漫」,https://cdn-3.ttvb.eu.org/huya/16913382
茶啊二中「动画」,https://cdn-3.ttvb.eu.org/huya/11213191

国际台,#genre#
BBC,https://stream1.freetv.fun/bbc-news-5.m3u8
东森美洲卫视,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8

纪录片,#genre#
动物世界,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/71d7dce230b74c1b9e35b41e837ffc5f/1200.m3u8
航拍中国第一季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8
航拍中国第三季,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8

戏曲频道,#genre#
东森戏剧,https://t.freetv.fun/live/dong-sen-xi-ju.m3u8
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=b31529a35da944ec89df726cb892ac76&wsTime=1782424843
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=9504b6e002c3328abd8bf6b8dc6c79c5&wsTime=1782691097

浙江频道,#genre#
平湖新闻综合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef

江苏频道,#genre#
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8

http://live1.habctv.com/ggpdsl/sd/live.m3u8,#genre#
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd

重庆频道,#genre#
潼南综合,http://183.230.184.51:65500/tntv1.m3u8

广西频道,#genre#
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁都市生活,https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8

吉林频道,#genre#
东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
双辽综合,http://stream3.jlntv.cn:80/aac_slgb/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
柳河综合,http://stream3.jlntv.cn:80/aac_lhgb/sd/live.m3u8
桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
磐石综合,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
通化县综合,http://stream3.jlntv.cn:80/aac_thxgb/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8
龙井综合,http://stream9.jlntv.cn:80/aac_longjinggb/playlist.m3u8

直播中国,#genre#
凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8

MTV,#genre#
2021最佳伤感情歌HD,https://vdse.bdstatic.com//59c5abc138bf1da5585bb765c530137e.mp4
粤🔊30Now体育,http://rihou.cc:555/tv/[At|]Now体育
粤🔊30澳门体育,http://rihou.cc:555/tv/[At|]澳门体育
CGTN-西咪咕,http://rihou.cc:555/tv/[mg]CGTN-西
CGTN-阿咪咕,http://rihou.cc:555/tv/[mg]CGTN-阿
CGTN-法咪咕,http://rihou.cc:555/tv/[mg]CGTN-法
CGTN-西咪咕,http://go.bkpcp.top/mg/cgtne
CGTN-阿咪咕,http://go.bkpcp.top/mg/cgtna
CGTN-法咪咕,http://go.bkpcp.top/mg/cgtnf
CGTN-西咪咕,http://j.s.bkpcp.top/jj/cgtne
CGTN-阿咪咕,http://j.s.bkpcp.top/jj/cgtna
CGTN-法咪咕,http://j.s.bkpcp.top/jj/cgtnf
粤语戏曲欣赏,http://rihou.cc:555/tv/[Uk]无线戏曲
粤语长片欣赏,http://rihou.cc:555/tv/[Uk]无线粤片
Now新闻欣赏,http://rihou.cc:555/tv/[Hk]Now新闻
Now新闻欣赏,http://rihou.cc:555/tv/[Mt]Now新闻
中天新闻欣赏,http://rihou.cc:555/tv/[Hv]中天新聞
东森新闻欣赏,http://rihou.cc:555/tv/[Hk]东森新闻
民视新闻欣赏,http://rihou.cc:555/tv/[Hk]民视新聞
台视新闻欣赏,http://rihou.cc:555/tv/[Hk]台视新闻
年代新闻欣赏,http://rihou.cc:555/tv/[Hk]年代新闻
非凡新闻欣赏,http://rihou.cc:555/tv/[Hk]非凡新闻
凤凰中文欣赏,http://rihou.cc:555/tv/[Bx]凤凰中文
凤凰资讯欣赏,http://rihou.cc:555/tv/[Bx]凤凰资讯
凤凰香港欣赏,http://rihou.cc:555/tv/[Bx]凤凰香港
东森电影欣赏,http://rihou.cc:555/tv/[Hk]东森电影
